Order Date,Sales
17-08-2014,114.20
17-08-2014,17.96
17-08-2014,12.67
17-08-2014,339.96
15-08-2017,1801.63
06-09-2015,46.32
27-01-2015,181.99
27-01-2015,431.98
27-01-2015,155.37
16-07-2015,1348.70
16-07-2015,700.15
30-04-2016,111.89
26-09-2014,143.95
08-09-2016,173.94
08-09-2016,14.76
16-04-2017,205.92
16-04-2017,102.83
16-08-2015,2.30
16-08-2015,1879.96
16-08-2015,313.02
16-08-2015,5.04
19-11-2017,821.88
19-11-2017,21.96
14-09-2016,25.92
15-08-2016,705.54
26-09-2015,50.00
08-10-2016,51.71
24-03-2015,6.99
31-05-2015,1406.86
31-05-2015,15.75
31-05-2015,323.10
25-12-2015,9.22
25-12-2015,10.37
17-03-2015,15.02
17-03-2015,33.82
21-12-2017,71.00
01-11-2017,25.12
01-11-2017,2665.62
07-09-2017,478.08
27-12-2017,164.39
27-12-2017,13.25
16-07-2017,2.91
12-08-2016,1399.94
09-07-2017,526.45
22-11-2014,16.23
22-11-2014,319.90
22-11-2014,11.36
22-11-2014,675.12
26-01-2014,62.82
26-01-2014,489.92
26-01-2014,19.44
26-01-2014,16.68
26-01-2014,155.35
26-01-2014,12.42
26-01-2014,187.98
03-11-2015,6.61
30-06-2017,248.57
30-06-2017,22.23
05-05-2016,5.98
05-05-2016,246.17
08-09-2016,14.14
08-09-2016,601.47
24-11-2017,79.10
24-11-2017,327.84
13-05-2017,180.96
13-05-2017,914.97
13-05-2017,587.97
13-05-2017,530.34
13-05-2017,14.94
23-04-2017,121.94
23-04-2017,122.71
04-06-2016,14.94
04-06-2016,1349.85
04-06-2016,136.78
04-06-2016,61.12
16-12-2014,1.17
04-03-2016,16.99
25-11-2014,24.67
25-11-2014,2.52
25-11-2014,1218.74
25-11-2014,5.90
25-11-2014,15.70
25-11-2014,6.10
28-04-2016,41.57
26-04-2014,230.28
26-04-2014,18.29
01-04-2017,5.78
01-04-2017,121.68
22-12-2017,4.17
22-12-2017,67.04
22-12-2017,37.32
22-12-2017,18.45
03-12-2014,25.92
22-10-2017,11199.97
22-10-2017,2399.60
22-10-2017,63.90
22-10-2017,52.99
13-11-2017,60.86
13-11-2017,653.00
13-11-2017,11.22
10-09-2015,14.94
15-05-2017,39.96
15-05-2017,42.62
15-05-2017,220.96
05-07-2015,4.93
05-07-2015,7.23
15-08-2015,323.10
12-06-2017,19.04
12-06-2017,13.13
12-06-2017,64.14
12-06-2017,858.24
20-02-2015,29.99
29-12-2016,186.05
17-04-2016,36.79
17-04-2016,18.62
07-09-2014,57.69
07-09-2014,42.81
07-09-2014,12.96
07-09-2014,821.88
07-09-2014,104.85
26-09-2016,424.96
17-09-2017,10.78
17-09-2017,11.78
17-09-2017,164.88
17-09-2017,1292.94
17-09-2017,25.58
17-09-2017,261.74
17-09-2017,14.40
16-08-2016,10.86
24-12-2015,883.84
28-11-2017,1979.89
28-11-2017,79.96
14-04-2017,8.76
01-05-2016,3.98
01-05-2016,370.62
01-05-2016,2.74
01-10-2016,79.51
01-10-2016,28.35
25-08-2015,40.78
25-08-2015,105.96
09-09-2014,166.44
09-09-2014,785.88
09-09-2014,26.20
09-09-2014,1325.85
03-12-2017,166.44
27-11-2017,8.76
27-11-2017,43.58
21-06-2014,11.09
21-06-2014,25.16
21-01-2017,14.40
21-01-2017,619.95
21-01-2017,89.52
21-01-2017,350.97
21-01-2017,164.99
29-06-2017,312.55
06-09-2016,95.95
06-09-2016,3.20
04-08-2016,3.98
12-11-2015,15.70
30-06-2014,5.25
04-12-2017,5.35
28-08-2016,15.48
28-08-2016,108.58
22-01-2016,109.90
15-10-2014,15.38
07-02-2016,30.35
18-03-2014,821.30
18-03-2014,22638.48
18-03-2014,21.38
18-03-2014,8.02
18-03-2014,30.77
18-03-2014,18.94
18-03-2014,122.35
24-05-2014,116.28
11-07-2017,132.60
16-06-2017,16.68
16-06-2017,19.44
16-06-2017,192.16
30-01-2015,227.36
30-01-2015,1919.98
11-12-2015,12.83
09-10-2017,45.89
29-07-2017,60.12
25-04-2014,302.38
01-12-2015,13.90
04-12-2014,129.98
26-08-2017,71.98
07-09-2014,377.97
21-12-2017,124.36
06-12-2014,23.98
04-11-2014,8.38
04-11-2014,58.24
14-04-2016,81.20
04-10-2014,14.45
04-10-2014,95.65
07-11-2017,359.97
07-11-2017,350.35
22-12-2017,1.64
22-12-2017,629.96
13-02-2017,6.63
13-02-2017,799.96
13-02-2017,107.53
02-07-2014,73.98
02-07-2014,5.58
21-02-2015,49.12
13-11-2015,377.97
13-11-2015,42.28
13-11-2015,299.97
13-11-2015,89.98
16-04-2017,477.24
16-04-2017,25.98
25-02-2016,46.72
04-11-2014,35.34
20-06-2015,257.64
20-06-2015,125.98
07-08-2017,79.99
12-05-2014,700.06
22-11-2015,27.17
04-12-2015,8.23
08-06-2014,585.55
08-08-2014,423.28
26-05-2014,225.30
17-04-2015,5.56
17-04-2015,323.37
17-04-2015,783.96
17-04-2015,1447.65
17-04-2015,11.96
11-06-2016,239.97
11-03-2016,76.92
11-03-2016,481.32
26-05-2014,48.40
12-10-2017,0.99
12-10-2017,101.84
22-06-2017,10.33
22-06-2017,31.16
22-06-2017,8.93
15-01-2017,34.38
15-01-2017,1924.16
02-04-2015,32.19
02-04-2015,50.12
02-04-2015,47.98
03-09-2016,54.50
10-12-2017,19.10
22-11-2016,49.44
11-11-2017,10.37
21-10-2016,154.44
21-12-2015,60.98
17-07-2015,195.47
30-04-2017,23.68
30-04-2017,2.38
06-05-2017,59.20
20-11-2017,22.00
11-11-2016,257.98
05-11-2016,23.99
09-10-2016,23.98
21-09-2015,601.54
21-09-2015,7.90
02-12-2014,58.36
02-12-2014,16.46
02-12-2014,39.96
21-09-2014,25.96
21-09-2014,36.27
21-09-2014,6.48
12-04-2014,1075.09
12-04-2014,438.37
12-04-2014,18.09
12-04-2014,308.50
20-10-2017,13.36
20-10-2017,39.96
20-10-2017,145.85
25-10-2016,783.96
01-11-2015,7.88
03-11-2017,41.37
12-05-2015,12.84
12-05-2015,25.68
07-09-2015,47.52
25-07-2015,9.42
25-07-2015,12.96
25-07-2015,704.90
25-07-2015,561.57
16-11-2015,179.82
16-11-2015,185.58
16-11-2015,214.11
16-11-2015,999.96
16-11-2015,653.55
01-09-2015,114.60
01-09-2015,60.74
01-09-2015,124.36
01-09-2015,1088.76
05-05-2016,6.72
05-05-2016,298.78
31-12-2016,302.38
18-09-2017,8.93
18-09-2017,47.58
25-09-2014,33.79
25-09-2014,300.53
25-09-2014,2.72
25-09-2014,3.26
23-04-2016,108.34
23-04-2016,55.92
23-04-2016,78.30
01-11-2014,443.92
01-11-2014,155.98
26-01-2017,15.47
26-01-2017,7.16
11-11-2017,10.89
11-11-2017,19.44
11-11-2017,121.60
09-06-2016,695.70
03-09-2015,120.33
14-03-2014,1139.92
31-08-2017,229.54
23-03-2017,143.73
18-05-2017,36.05
27-12-2016,845.49
17-11-2017,50.94
10-09-2017,762.59
08-04-2017,56.28
08-04-2017,2690.97
28-11-2016,7.43
02-06-2016,64.78
17-12-2017,28.16
19-03-2016,14.98
19-03-2016,20.32
20-08-2017,40.29
25-07-2017,20.23
26-08-2016,1603.14
15-08-2016,225.30
19-05-2017,67.80
19-05-2017,377.97
19-05-2017,1628.82
19-05-2017,286.93
12-08-2017,20.74
13-08-2017,31.44
13-08-2017,83.79
13-08-2017,59.52
13-08-2017,31.92
10-11-2016,14.72
10-11-2016,38.98
12-06-2017,17.09
22-03-2014,74.35
22-03-2014,314.35
15-06-2017,4.26
16-11-2017,811.28
29-12-2017,6.03
21-01-2016,153.57
21-01-2016,1013.49
15-01-2016,52.34
15-01-2016,4.66
15-01-2016,254.97
19-09-2016,25.44
19-09-2016,27.93
21-02-2014,8.85
11-11-2016,6.96
30-01-2016,17.46
18-10-2016,307.92
18-12-2017,6.63
18-12-2017,12.96
18-12-2017,32.40
02-11-2017,23.85
29-04-2014,51.96
29-04-2014,17.94
23-10-2017,11.56
23-10-2017,26.40
23-10-2017,69.08
23-10-2017,35.88
30-03-2014,49.65
04-01-2016,959.97
26-04-2015,408.42
12-09-2015,479.98
12-09-2015,12.60
11-09-2017,184.66
12-06-2016,23.12
27-06-2016,37.46
27-06-2016,539.66
26-09-2014,310.12
03-11-2017,8.56
03-11-2017,52.40
03-11-2017,14.94
19-02-2017,11.22
05-11-2015,387.14
16-06-2014,41.40
16-06-2014,35.00
16-06-2014,39.55
12-10-2015,135.72
12-10-2015,12.56
12-10-2015,263.96
27-08-2017,5.95
23-11-2016,15.80
23-11-2016,14.37
23-11-2016,70.45
30-01-2017,129.30
30-11-2015,3.88
28-06-2014,6.08
02-09-2014,19.90
02-09-2014,70.71
10-07-2017,18.84
04-06-2017,8.64
19-10-2017,1633.19
18-11-2017,19.76
08-08-2015,6.61
08-08-2015,7.28
08-08-2015,144.78
06-12-2016,156.79
06-12-2016,431.98
06-12-2016,35.89
06-12-2016,47.21
06-12-2016,248.08
06-12-2016,189.70
06-12-2016,59.81
25-03-2017,90.99
25-03-2017,1526.56
25-03-2017,368.97
19-11-2017,305.01
19-11-2017,18.70
04-11-2016,38.29
14-12-2017,26.25
14-12-2017,64.96
14-12-2017,43.70
12-11-2017,41.60
12-11-2017,23.12
12-11-2017,113.89
12-11-2017,113.57
12-11-2017,7.92
12-11-2017,671.98
18-08-2016,39.99
27-06-2017,191.65
04-05-2017,2.31
24-12-2015,19.94
24-12-2015,45.92
26-04-2017,20.34
26-04-2017,39.28
16-12-2017,81.57
16-12-2017,97.18
16-12-2017,24.32
16-12-2017,18.96
27-12-2014,32.95
27-12-2014,30.02
06-11-2017,499.58
06-11-2017,31.10
06-11-2017,13.27
06-11-2017,28.27
06-11-2017,259.14
16-12-2017,10.80
07-05-2015,244.01
07-05-2015,15.94
04-12-2017,188.55
03-10-2017,22.58
13-01-2014,545.94
12-06-2015,20.74
12-06-2015,43.30
12-07-2014,123.14
12-07-2014,11.26
06-12-2014,53.42
06-12-2014,275.49
25-05-2016,24.96
25-05-2016,19.36
25-05-2016,1267.65
21-02-2016,12.99
21-02-2016,18.56
21-02-2016,449.15
21-02-2016,31.25
02-10-2016,61.44
11-03-2017,895.92
09-09-2016,55.36
14-07-2014,55.92
21-06-2014,24.90
21-06-2014,3.98
21-06-2014,95.97
21-06-2014,206.99
21-06-2014,44.42
21-06-2014,9.01
05-07-2015,19.00
16-12-2017,33.38
08-09-2016,207.48
17-05-2014,91.68
13-10-2017,904.90
24-10-2014,34.27
05-12-2016,191.82
25-07-2016,243.88
17-04-2017,12.03
17-04-2017,2549.99
17-04-2017,21.59
17-04-2017,8.96
17-04-2017,20.74
17-09-2015,344.22
23-08-2016,727.30
23-08-2016,22.61
23-08-2016,666.40
08-11-2015,5.04
08-11-2015,92.94
08-11-2015,66.69
08-11-2015,91.68
17-11-2017,327.73
08-11-2015,52.27
08-11-2015,17.94
22-04-2017,254.35
24-08-2014,8.29
17-12-2017,504.90
24-03-2016,403.17
21-09-2015,194.32
21-09-2015,25.99
21-11-2016,195.14
16-09-2017,20.74
11-06-2015,53.70
11-06-2015,36.26
11-06-2015,56.30
11-06-2015,32.40
11-06-2015,29.16
03-10-2017,171.29
05-05-2016,16.72
11-09-2017,12.96
11-09-2017,22.18
11-09-2017,2054.27
30-04-2015,1022.97
06-11-2017,13.90
06-11-2017,26.38
30-09-2014,43.18
02-04-2017,411.80
02-04-2017,360.00
06-10-2017,41.96
06-10-2017,227.84
06-10-2017,37.94
09-04-2016,517.90
09-04-2016,5.28
28-08-2015,2799.96
19-10-2017,8.96
19-10-2017,31.50
19-10-2017,30.56
19-10-2017,24.37
07-11-2016,119.98
03-03-2017,26.88
27-11-2015,83.97
27-11-2015,104.97
13-03-2017,90.80
13-03-2017,140.74
13-03-2017,214.95
13-03-2017,45.36
13-03-2017,288.24
30-11-2017,663.94
17-11-2014,2934.33
17-11-2014,124.41
17-11-2014,57.75
03-01-2016,114.46
03-10-2015,120.67
20-07-2014,342.86
20-07-2014,16.74
20-07-2014,981.37
21-05-2014,31.84
04-09-2017,12.96
04-09-2017,43.18
27-05-2017,58.34
27-05-2017,539.97
28-01-2014,3.93
09-02-2017,252.78
09-02-2017,127.98
09-02-2017,3.98
09-02-2017,12.99
31-03-2017,61.00
31-03-2017,671.93
03-03-2016,447.86
03-03-2016,479.95
03-03-2016,166.44
23-08-2015,31.68
23-08-2015,10.37
23-08-2015,12.03
23-08-2015,5.77
27-04-2017,33.12
27-04-2017,220.27
14-04-2017,10.78
14-04-2017,242.35
22-12-2017,695.16
22-12-2017,220.98
08-12-2016,12.96
23-03-2017,25.68
25-07-2016,15.71
10-07-2017,298.46
17-07-2016,21.93
17-07-2016,242.94
17-07-2016,7.64
17-07-2016,51.84
17-07-2016,265.17
23-08-2016,837.60
23-08-2016,135.90
23-08-2016,34.68
23-08-2016,532.70
23-08-2016,43.10
23-08-2016,15.88
11-06-2015,1123.92
11-06-2015,249.58
11-06-2015,48.67
11-06-2015,60.77
11-06-2015,78.60
11-06-2015,3.77
11-06-2015,1036.62
11-06-2015,563.81
08-09-2017,258.53
02-10-2017,49.12
16-12-2014,44.46
16-12-2014,241.57
16-12-2014,395.00
16-12-2014,627.17
24-08-2014,13.28
24-08-2014,12.67
12-11-2017,30.56
12-11-2017,77.95
12-11-2017,67.99
12-11-2017,12.22
12-11-2017,44.78
12-11-2017,22.85
25-04-2015,206.43
12-12-2014,210.39
25-09-2017,119.96
25-09-2017,10.61
05-09-2016,347.80
11-02-2017,963.14
11-02-2017,88.78
30-06-2014,32.40
07-06-2016,32.40
20-12-2014,31.05
15-12-2015,2025.36
15-12-2015,1799.99
15-12-2015,101.99
15-12-2015,262.86
20-07-2017,735.98
03-08-2014,93.02
24-08-2015,284.36
24-08-2015,26.00
26-03-2016,67.64
26-03-2016,119.98
12-09-2014,5.18
21-09-2014,15.56
21-09-2014,78.35
21-09-2014,59.52
21-09-2014,38.52
21-09-2014,239.98
21-09-2014,19.35
29-10-2016,67.00
28-05-2016,390.27
28-05-2016,62.19
21-12-2017,23.88
21-03-2016,3.17
21-03-2016,528.43
21-03-2016,13.39
11-11-2017,181.86
23-09-2017,180.59
23-09-2017,47.98
10-09-2017,18.76
05-12-2017,20.94
05-12-2017,58.68
05-12-2017,254.90
09-11-2017,9.64
09-11-2017,826.62
09-11-2017,1633.14
09-11-2017,544.38
07-11-2014,26.05
07-11-2014,74.35
12-03-2017,69.93
20-10-2017,3.75
20-10-2017,20.93
27-12-2015,12.67
02-10-2017,65.99
04-06-2017,6.37
01-09-2014,3.65
01-09-2014,31.10
08-08-2016,23.34
22-07-2017,29.97
10-07-2015,3.37
01-12-2014,95.97
18-12-2017,18.70
18-05-2014,149.23
18-05-2014,15.94
10-11-2014,601.54
10-11-2014,10.99
10-11-2014,39.88
10-11-2014,62.24
10-11-2014,53.20
10-11-2014,39.84
09-01-2016,349.95
09-01-2016,377.93
22-09-2017,13.39
22-09-2017,11.23
23-12-2014,207.24
26-05-2016,1.50
26-05-2016,34.85
08-07-2017,75.18
13-05-2014,149.97
10-11-2017,931.18
10-11-2017,430.88
02-10-2015,94.85
02-10-2015,51.12
02-10-2015,90.00
02-10-2014,9.41
02-10-2014,4.67
02-10-2014,318.40
02-10-2014,12.77
02-10-2014,15.36
02-10-2014,230.38
02-10-2014,7.16
11-08-2014,375.34
01-09-2017,114.90
16-04-2017,26.05
16-04-2017,2.90
16-04-2017,32.54
24-04-2016,3.98
15-01-2016,181.80
02-05-2016,44.94
02-05-2016,45.58
20-11-2016,318.43
20-11-2016,122.92
20-11-2016,7.07
01-02-2016,56.45
31-03-2017,13.47
01-12-2017,219.80
01-12-2017,317.06
10-12-2017,49.08
10-12-2017,324.90
10-12-2017,18.24
17-09-2016,113.89
17-09-2016,105.58
23-12-2016,24.85
17-04-2017,60.31
27-10-2017,7.06
27-10-2017,27.18
08-07-2016,107.98
08-07-2016,19.30
09-08-2015,4.61
09-12-2016,79.97
09-12-2016,2.95
13-11-2016,3.14
14-11-2014,20.74
17-11-2014,99.98
17-11-2014,733.95
17-11-2014,241.44
04-03-2016,10.08
11-10-2014,281.90
11-10-2014,201.43
22-05-2014,135.98
22-05-2014,44.95
15-07-2014,2.97
15-07-2014,6.54
27-12-2015,7.92
09-02-2015,203.92
08-05-2017,3359.95
02-11-2017,18.24
02-11-2017,27.78
05-04-2014,22.96
05-04-2014,28.99
05-04-2014,12.96
05-04-2014,22.96
05-04-2014,4164.05
17-09-2014,47.98
17-09-2014,4.62
30-09-2014,15.24
12-09-2014,63.92
20-02-2017,6.56
20-02-2017,13.11
13-12-2015,494.38
13-12-2015,29.20
13-12-2015,248.85
13-12-2015,36.24
30-10-2016,11.68
26-12-2014,11.91
26-12-2014,3.48
15-08-2014,30.96
01-10-2017,1704.89
23-05-2015,19.19
23-05-2015,121.79
16-11-2017,1919.98
18-11-2014,51.00
18-11-2014,76.79
18-11-2014,539.96
18-11-2014,60.31
18-11-2014,1.94
30-12-2014,12.98
30-12-2014,217.58
30-12-2014,328.78
30-12-2014,2.29
30-12-2014,47.98
05-11-2015,25.34
17-09-2016,232.40
20-03-2016,86.45
27-09-2014,603.92
27-09-2014,81.98
24-12-2017,271.76
24-12-2017,14.38
10-11-2017,341.96
11-09-2015,181.35
11-09-2015,8.64
20-12-2014,43.51
20-12-2014,662.88
20-12-2014,25.92
23-07-2015,68.94
23-07-2015,128.82
11-11-2014,896.99
11-11-2014,1.23
11-11-2014,67.56
11-11-2014,21.72
11-11-2014,262.34
11-11-2014,148.48
11-11-2014,241.18
14-12-2017,227.98
14-12-2017,52.68
14-12-2017,2.03
21-08-2017,17.12
21-08-2017,431.97
21-08-2017,129.92
21-08-2017,568.73
21-08-2017,117.14
21-08-2017,203.52
21-08-2017,51.75
27-08-2016,122.97
27-08-2016,244.62
27-08-2016,59.97
27-08-2016,81.54
27-08-2016,11.68
27-08-2016,29.00
13-08-2015,50.80
05-11-2017,16.03
17-08-2016,15.71
26-12-2016,89.97
23-09-2014,436.00
23-09-2014,83.98
19-07-2014,359.98
19-07-2014,70.56
19-07-2014,20.88
19-07-2014,3.81
07-09-2017,73.01
06-05-2016,3.21
06-05-2016,26.18
04-06-2015,30.44
04-06-2015,35.28
13-12-2015,19.44
13-12-2015,37.88
16-07-2016,9.55
31-01-2014,290.67
09-07-2014,10.37
09-07-2014,14.35
21-11-2015,141.96
21-11-2015,66.05
25-03-2016,1287.45
23-09-2017,25.82
23-09-2017,160.96
04-12-2015,28.44
04-12-2015,364.41
04-12-2015,39.96
04-12-2015,361.76
01-11-2016,111.67
17-03-2017,13.78
17-03-2017,10.27
23-11-2017,24.05
27-08-2017,2.90
04-12-2015,17.94
04-12-2015,384.17
04-12-2015,1799.75
07-10-2017,580.67
07-10-2017,18.94
07-10-2017,222.38
07-10-2017,50.45
07-10-2017,154.76
25-03-2017,6.85
09-08-2014,1091.17
09-08-2014,219.17
22-11-2014,6.93
10-06-2017,40.03
01-07-2017,443.92
01-07-2017,169.99
01-07-2017,25.92
21-11-2014,36.99
21-11-2014,629.10
21-11-2014,193.95
21-11-2014,5.46
04-05-2015,22.29
29-05-2017,65.42
17-10-2015,77.88
23-04-2014,281.37
23-04-2014,281.37
23-04-2014,7.49
23-04-2014,22.34
30-04-2017,10.37
20-09-2016,65.79
20-09-2016,271.98
20-09-2016,11.76
20-09-2016,77.52
20-09-2016,48.64
02-09-2016,1.81
02-09-2016,8.26
27-04-2015,43.56
27-04-2015,5.84
06-09-2015,271.76
28-05-2016,262.24
28-05-2016,182.72
28-05-2016,131.60
28-05-2016,22.72
28-05-2016,558.40
24-09-2015,15.24
24-09-2015,1408.10
03-07-2017,32.90
03-07-2017,215.15
03-07-2017,30.96
08-12-2017,29.79
08-12-2017,128.90
08-12-2017,60.12
05-12-2017,24.82
05-12-2017,14.98
27-09-2015,15.08
27-09-2015,24.29
30-10-2017,16.19
30-10-2017,251.01
30-10-2017,54.19
29-11-2015,4.30
11-03-2014,108.92
19-11-2017,16.74
19-11-2017,2504.74
29-07-2016,84.78
12-06-2015,29.90
06-08-2016,70.88
11-06-2017,3.76
07-10-2016,27.26
08-09-2014,56.65
08-09-2014,14.97
08-09-2014,4.02
16-03-2014,471.92
01-03-2015,58.72
09-07-2015,5.16
20-02-2016,16.50
16-09-2017,71.98
16-09-2017,22.51
16-09-2017,3.44
16-09-2017,538.19
16-09-2017,47.98
05-11-2017,492.77
20-02-2015,286.79
25-11-2016,5.08
03-12-2017,47.99
10-09-2015,61.96
10-09-2015,361.96
10-09-2015,278.82
14-12-2016,133.38
06-04-2015,47.95
01-12-2016,16.74
12-11-2017,10.85
12-11-2017,18.54
03-03-2017,180.98
03-03-2017,99.98
27-11-2016,34.95
27-11-2016,152.00
31-08-2014,92.52
08-12-2016,8.56
08-12-2016,45.36
08-12-2016,1421.66
07-04-2014,8.96
27-08-2014,579.95
27-08-2014,29.12
27-08-2014,1202.94
21-10-2016,7.92
30-11-2016,36.19
05-09-2017,147.18
02-07-2015,408.42
02-07-2015,382.12
02-07-2015,68.60
02-07-2015,435.50
02-07-2015,11.17
24-09-2017,72.00
24-09-2017,655.90
24-09-2017,603.92
08-08-2016,513.02
08-08-2016,487.92
08-08-2016,15.24
29-09-2016,209.97
29-09-2016,62.94
29-09-2016,25.92
10-04-2017,10.37
10-04-2017,95.74
18-12-2016,900.08
20-06-2014,201.58
20-06-2014,3.39
20-06-2014,193.07
20-06-2014,15.55
20-06-2014,11.65
20-06-2014,418.80
20-06-2014,509.49
04-09-2017,825.17
04-09-2017,17.76
04-09-2017,6.91
20-12-2016,66.30
09-08-2016,30.82
09-08-2016,44.78
09-08-2016,569.54
22-06-2015,796.43
10-04-2015,12.83
21-11-2016,40.46
21-11-2016,404.94
05-09-2016,116.00
24-11-2016,657.55
10-12-2017,599.97
10-12-2017,38.97
10-12-2017,45.84
24-06-2016,38.24
17-09-2015,87.17
19-05-2016,21.40
28-05-2016,54.90
18-04-2014,287.97
18-04-2014,13.12
18-04-2014,10.75
18-04-2014,11.62
17-06-2016,40.74
09-05-2014,83.25
09-05-2014,9.45
09-05-2014,20.65
09-05-2014,45.36
18-09-2016,5.35
18-09-2016,99.37
18-09-2016,2.67
23-12-2017,28.67
23-12-2017,29.31
30-10-2017,105.98
30-10-2017,35.06
30-10-2017,33.94
30-10-2017,30.00
29-03-2016,45.53
29-03-2016,844.12
29-03-2016,812.74
23-11-2017,7.48
23-03-2014,330.40
23-03-2014,604.75
01-12-2017,45.36
01-12-2017,10.13
07-11-2017,21.79
07-11-2017,439.80
04-09-2017,8.26
04-09-2017,25.56
04-09-2017,4.37
04-09-2017,11.52
03-07-2016,12.96
03-07-2016,3.96
07-09-2017,1577.94
09-09-2016,15.01
03-07-2017,59.98
03-07-2017,2395.20
03-07-2017,1687.80
03-07-2017,7.99
29-06-2017,5.18
07-08-2017,11.68
07-08-2017,104.80
19-03-2015,14.50
07-06-2016,4.78
07-06-2016,4.73
25-07-2016,7.89
25-07-2016,65.50
25-07-2016,2430.08
01-10-2017,104.85
10-12-2015,3.90
10-12-2015,801.96
10-12-2015,191.96
10-12-2015,2.61
03-09-2017,5.96
24-09-2017,1169.69
19-12-2017,1665.62
24-11-2017,2.88
24-11-2017,1443.96
13-12-2014,2.92
05-12-2016,465.18
11-09-2016,22.43
11-09-2016,37.52
09-12-2017,2.62
09-09-2014,15.55
09-09-2014,64.70
09-09-2014,17.47
09-09-2014,135.52
26-06-2017,431.93
17-11-2014,12.45
17-11-2014,657.93
21-08-2017,277.40
21-08-2017,25.16
21-08-2017,91.92
12-03-2016,29.34
23-09-2014,139.44
28-04-2014,6.91
28-04-2014,27.10
28-04-2014,177.57
29-11-2016,58.42
03-12-2015,16.45
03-12-2015,36.78
19-11-2017,718.12
19-11-2017,31.78
05-09-2016,9.56
04-09-2017,487.98
04-09-2017,5.56
04-09-2017,217.85
22-09-2016,40.78
22-09-2016,63.94
14-09-2014,142.40
14-09-2014,7.16
19-05-2017,681.41
19-05-2017,3.52
19-05-2017,5.58
19-05-2017,36.32
09-08-2014,2060.74
26-11-2017,52.27
26-11-2017,213.14
03-05-2017,69.52
03-05-2017,763.44
10-11-2016,9.22
10-11-2016,41.96
10-11-2016,89.57
10-11-2016,22.25
10-11-2016,334.88
10-11-2016,148.29
10-11-2016,4.62
10-11-2016,178.92
10-11-2016,69.89
20-12-2014,487.98
20-12-2014,47.30
20-12-2014,4.13
20-12-2014,155.12
25-07-2014,6.48
25-07-2014,15.52
22-11-2015,2.95
22-11-2015,55.10
09-12-2017,104.88
09-12-2017,34.70
09-12-2017,33.72
09-12-2017,14.94
31-08-2017,638.73
24-04-2017,113.57
08-09-2017,9.10
12-03-2015,8.69
12-03-2015,30.88
12-03-2015,6.41
18-07-2016,33.80
13-06-2016,377.97
03-07-2017,258.90
03-07-2017,24.56
08-12-2014,27.89
08-12-2014,6.46
08-12-2014,52.68
08-12-2014,13.88
08-12-2014,103.92
08-12-2014,11.52
08-12-2014,10.37
08-12-2014,39.07
08-04-2016,8.87
08-04-2016,121.10
06-11-2017,127.37
06-11-2017,47.95
05-12-2015,44.46
09-07-2015,15.80
09-07-2015,464.97
09-07-2015,181.96
09-07-2015,12.39
09-07-2015,84.09
09-07-2015,79.36
09-07-2015,153.36
09-07-2015,43.68
09-07-2015,98.21
13-12-2016,9.84
20-05-2016,2.69
02-06-2017,25.34
02-06-2017,43.92
30-10-2015,59.99
30-10-2015,439.99
30-10-2015,87.96
30-10-2015,15.49
15-10-2016,232.96
15-10-2016,66.54
15-10-2016,43.26
19-11-2015,141.96
13-09-2014,79.40
13-11-2017,163.96
24-12-2017,37.93
09-01-2016,15.17
13-06-2015,24.78
13-06-2015,19.14
13-06-2015,899.97
13-06-2015,32.40
18-03-2017,23.83
23-11-2014,6.37
23-11-2014,34.18
23-11-2014,5.54
15-10-2017,510.24
15-10-2017,204.95
21-04-2017,11.54
21-04-2017,162.60
08-12-2014,45.68
08-12-2014,603.92
29-05-2017,23.55
19-09-2016,5.04
19-09-2016,249.95
17-09-2016,33.40
20-12-2016,18.92
20-12-2016,15.42
22-11-2017,35.71
30-12-2014,551.99
03-04-2017,7.06
26-12-2016,18.72
05-06-2016,360.38
05-06-2016,11.16
05-06-2016,14.94
18-09-2015,41.96
18-09-2015,636.86
18-09-2015,499.99
18-09-2015,1259.93
18-09-2015,65.08
06-03-2017,26.38
06-03-2017,71.97
17-03-2016,129.98
17-03-2016,32.54
09-12-2016,10.90
09-12-2016,59.98
09-12-2016,61.93
15-01-2016,16.52
15-01-2016,60.12
15-01-2016,49.54
24-10-2014,11.85
23-09-2016,118.25
23-09-2016,368.97
27-08-2017,198.46
27-08-2017,321.92
27-08-2017,879.98
27-08-2017,28.40
27-08-2017,230.28
27-08-2017,116.28
27-08-2017,841.57
27-08-2017,354.90
03-03-2016,42.78
03-03-2016,563.43
29-02-2016,111.10
18-09-2015,11.68
18-09-2015,16.90
18-09-2015,24.40
12-05-2017,87.60
13-08-2016,241.96
13-08-2016,8.52
25-02-2017,1.79
21-03-2016,99.37
21-03-2016,1.34
08-12-2015,119.96
16-12-2014,1013.83
16-12-2014,1.98
17-12-2016,2003.52
12-05-2016,82.37
06-08-2014,62.91
11-04-2014,6.91
11-04-2014,383.98
11-04-2014,10.37
11-04-2014,335.94
03-05-2015,665.88
30-11-2017,71.98
16-02-2017,37.94
16-11-2014,273.96
09-07-2015,269.98
13-11-2017,8.90
13-11-2017,720.06
31-07-2017,41.42
26-12-2017,3.13
31-10-2016,1085.42
04-09-2016,3.91
04-09-2016,62.38
17-04-2016,29.05
05-07-2014,180.96
27-02-2015,4.42
27-02-2015,16.03
27-11-2015,29.79
27-01-2014,57.23
27-01-2014,333.00
